Station ∆,Date,Ave. T. (ºC),Max. T. (ºC),Min. T. (ºC),Prec. (mm),S.L.Press./ Gheopot.,Wind dir,Wind sp. (Km/h),Cloud c.,Snow depth (cm),Insolat. (hours)
ARDEBIL,03/04/2024,11.3,23.4,-0.7,0.0,1011.3 Hpa,270º(W),5,1/8,,-
ARDEBIL,02/04/2024,7.3,17.2,-2.5,0.0,1017.9 Hpa,54º(NE),9,5/8,,-
ARDEBIL,01/04/2024,7.5,16.3,-1.3,0.0,1021.0 Hpa,69º(E),8,1/8,,-
BABULSAR,30/04/2024,20.8,25.7,15.9,0.0,1016.5 Hpa,342º(N),2,2/8,,-
BABULSAR,29/04/2024,21.0,26.1,15.9,0.0,1018.4 Hpa,320º(NW),2,0/8,,-
BABULSAR,28/04/2024,20.3,25.2,15.4,0.0,1020.5 Hpa,355º(N),2,0/8,,-
BABULSAR,27/04/2024,20.0,24.8,15.2,0.0,1019.7 Hpa,10º(N),2,0/8,,-
BABULSAR,26/04/2024,20.7,26.4,15.0,0.0,1017.0 Hpa,10º(N),2,0/8,,-
BABULSAR,25/04/2024,19.4,24.4,14.5,0.0,1017.8 Hpa,80º(E),5,2/8,,-
BABULSAR,24/04/2024,20.2,25.3,15.2,0.2,1020.9 Hpa,91º(E),3,5/8,,-
BABULSAR,23/04/2024,17.8,19.3,16.2,29.6,1021.6 Hpa,258º(W),4,8/8,,-
BABULSAR,22/04/2024,21.1,24.3,17.9,1.7,1016.0 Hpa,263º(W),6,8/8,,-
BABULSAR,21/04/2024,21.4,26.5,16.2,0.0,1008.5 Hpa,45º(NE),3,3/8,,-
BABULSAR,20/04/2024,20.1,24.8,15.4,0.0,1010.9 Hpa,309º(NW),2,0/8,,-
BABULSAR,19/04/2024,19.6,24.5,14.7,0.0,1008.1 Hpa,330º(NW),2,1/8,,-
BABULSAR,18/04/2024,19.6,25.3,14.0,0.0,1010.5 Hpa,70º(E),4,0/8,,-
BABULSAR,17/04/2024,18.4,23.2,13.6,0.0,1015.5 Hpa,0º(N),1,0/8,,-
BABULSAR,16/04/2024,17.1,21.4,12.7,0.0,1020.7 Hpa,36º(NE),2,4/8,,-
BABULSAR,15/04/2024,15.8,19.6,12.0,0.0,1019.7 Hpa,331º(NW),4,2/8,,-
BABULSAR,14/04/2024,15.2,19.7,10.6,0.0,1016.2 Hpa,47º(NE),3,0/8,,-
BABULSAR,13/04/2024,15.1,18.1,12.0,0.0,1017.5 Hpa,282º(W),3,3/8,,-
BABULSAR,12/04/2024,15.3,17.4,13.3,4.2,1018.3 Hpa,283º(W),13,5/8,,-
BABULSAR,11/04/2024,14.6,15.6,13.5,2.3,1015.6 Hpa,281º(W),9,8/8,,-
BABULSAR,10/04/2024,15.8,17.2,14.3,0.1,1015.7 Hpa,358º(N),2,8/8,,-
BABULSAR,09/04/2024,15.4,17.7,13.2,0.0,1023.0 Hpa,317º(NW),4,7/8,,-
BABULSAR,08/04/2024,15.1,17.5,12.7,0.0,1022.9 Hpa,261º(W),9,5/8,,-
BABULSAR,07/04/2024,15.8,18.0,13.5,0.0,1020.1 Hpa,261º(W),8,5/8,,-
BABULSAR,06/04/2024,15.4,18.5,12.3,0.0,1017.9 Hpa,271º(W),8,3/8,,-
BABULSAR,05/04/2024,15.2,19.3,11.1,0.0,1016.3 Hpa,61º(NE),4,2/8,,-
BABULSAR,04/04/2024,15.8,20.2,11.3,0.0,1015.1 Hpa,266º(W),9,2/8,,-
BABULSAR,03/04/2024,15.8,20.9,10.6,0.0,1013.9 Hpa,86º(E),7,1/8,,-
BABULSAR,02/04/2024,15.1,20.2,10.0,0.0,1021.0 Hpa,60º(NE),3,0/8,,-
BABULSAR,01/04/2024,14.9,18.6,11.2,0.0,1024.4 Hpa,344º(N),2,2/8,,-
BAFT,30/04/2024,16.4,23.2,9.6,0.0,1009.3 Hpa,-,0,2/8,,-
BAFT,29/04/2024,14.7,21.4,8.0,0.0,1011.6 Hpa,340º(N),1,2/8,,-
BAFT,28/04/2024,13.5,20.2,6.8,0.0,1011.5 Hpa,329º(NW),13,0/8,,-
BAFT,27/04/2024,13.1,20.2,6.0,0.0,1009.5 Hpa,287º(W),14,2/8,,-
BAFT,26/04/2024,10.7,16.4,5.0,0.4,1008.9 Hpa,360º(N),3,3/8,,-
BAFT,25/04/2024,10.5,16.0,5.0,6.4,1010.7 Hpa,303º(NW),5,5/8,,-
BAFT,24/04/2024,11.1,16.8,5.4,35.5,1008.2 Hpa,299º(NW),10,6/8,,-
BAFT,23/04/2024,13.8,21.0,6.6,10.5,1011.6 Hpa,267º(W),10,5/8,,-
BAFT,22/04/2024,14.6,21.0,8.2,1.7,1010.0 Hpa,253º(W),7,3/8,,-
BAFT,21/04/2024,13.2,20.4,6.0,0.0,1009.6 Hpa,280º(W),1,3/8,,-
BAFT,20/04/2024,10.5,17.4,3.6,0.3,1009.1 Hpa,239º(SW),2,4/8,,-
BAFT,19/04/2024,11.6,19.6,3.6,0.0,1007.5 Hpa,331º(NW),7,0/8,,-
BAFT,18/04/2024,9.3,13.6,5.0,0.0,1010.3 Hpa,280º(W),20,3/8,,-
BAFT,17/04/2024,9.2,12.4,6.0,8.9,1008.1 Hpa,280º(W),14,6/8,,-
BAFT,16/04/2024,12.2,17.4,7.0,6.0,1009.0 Hpa,248º(W),19,7/8,,-
BAFT,15/04/2024,12.2,17.4,7.0,0.0,1010.4 Hpa,288º(W),9,2/8,,-
BAFT,14/04/2024,13.2,19.8,6.6,0.0,1005.6 Hpa,280º(W),8,1/8,,-
BAFT,13/04/2024,12.9,19.8,6.0,0.0,1003.3 Hpa,279º(W),9,0/8,,-
BAFT,12/04/2024,13.6,20.4,6.8,0.0,1005.7 Hpa,250º(W),3,2/8,,-
BAFT,11/04/2024,17.0,24.0,10.0,2.6,1006.9 Hpa,281º(W),6,6/8,,-
BAFT,10/04/2024,17.0,24.0,10.0,0.0,1007.4 Hpa,264º(W),6,2/8,,-
BAFT,09/04/2024,15.9,22.0,9.8,0.4,1009.6 Hpa,250º(W),4,6/8,,-
BAFT,08/04/2024,15.4,22.0,8.8,0.0,1007.8 Hpa,312º(NW),11,6/8,,-
BAFT,07/04/2024,14.7,22.0,7.4,0.0,1007.8 Hpa,270º(W),8,3/8,,-
BAFT,06/04/2024,13.4,21.4,5.4,0.0,1010.0 Hpa,290º(W),3,1/8,,-
BAFT,05/04/2024,13.0,20.6,5.4,0.0,1012.1 Hpa,270º(W),2,1/8,,-
BAFT,04/04/2024,11.9,18.0,5.8,0.0,1011.2 Hpa,339º(N),10,2/8,,-
BAFT,03/04/2024,10.8,17.2,4.4,3.2,1011.0 Hpa,263º(W),6,4/8,,-
BAFT,02/04/2024,10.8,17.2,4.4,0.0,1012.1 Hpa,291º(W),8,3/8,,-
BAFT,01/04/2024,10.7,16.4,5.0,10.6,1012.2 Hpa,301º(NW),4,6/8,,-
BAM,30/04/2024,24.0,29.4,18.6,0.0,1011.0 Hpa,356º(N),9,1/8,,-
BAM,29/04/2024,23.2,30.0,16.4,0.0,1011.9 Hpa,320º(NW),9,1/8,,-
BAM,28/04/2024,22.1,27.6,16.6,0.0,1012.8 Hpa,317º(NW),10,1/8,,-
BAM,27/04/2024,21.9,26.8,17.0,1.6,1010.7 Hpa,244º(SW),8,4/8,,-
BAM,26/04/2024,20.6,25.0,16.2,1.5,1008.6 Hpa,287º(W),6,4/8,,-
BAM,25/04/2024,18.8,24.6,13.0,2.3,1008.1 Hpa,268º(W),5,4/8,,-
BAM,24/04/2024,18.8,24.6,13.0,2.2,1006.1 Hpa,357º(N),5,4/8,,-
BAM,23/04/2024,24.4,27.8,21.0,4.7,1005.8 Hpa,285º(W),9,5/8,,-
BAM,22/04/2024,26.4,32.8,19.9,0.0,1005.6 Hpa,292º(W),11,3/8,,-
BAM,21/04/2024,25.0,32.0,18.0,0.0,1005.2 Hpa,348º(N),11,1/8,,-
BAM,20/04/2024,22.4,29.2,15.6,0.0,1005.5 Hpa,270º(W),9,2/8,,-
BAM,19/04/2024,19.3,26.0,12.6,0.0,1007.5 Hpa,3º(N),6,1/8,,-
BAM,18/04/2024,15.1,17.6,12.6,0.0,1010.1 Hpa,71º(E),5,6/8,,-
BAM,17/04/2024,15.1,17.5,12.6,13.3,1007.9 Hpa,28º(NE),5,7/8,,-
BAM,16/04/2024,20.4,25.2,15.5,16.2,1010.5 Hpa,318º(NW),7,8/8,,2.9
BAM,15/04/2024,20.4,27.0,13.8,0.0,1011.3 Hpa,312º(NW),8,1/8,,-
BAM,14/04/2024,20.7,25.6,15.8,5.1,1005.9 Hpa,9º(N),8,4/8,,-
BAM,13/04/2024,22.5,28.6,16.4,0.0,1002.9 Hpa,8º(N),8,0/8,,-
BAM,12/04/2024,26.2,31.0,21.5,0.0,1001.0 Hpa,344º(N),9,1/8,,-
BAM,11/04/2024,27.8,34.7,20.8,0.0,1001.1 Hpa,260º(W),5,4/8,,-
BAM,10/04/2024,27.0,33.2,20.8,0.0,1005.0 Hpa,354º(N),8,3/8,,-
BAM,09/04/2024,27.7,32.4,23.0,0.0,1007.0 Hpa,321º(NW),8,4/8,,-
BAM,08/04/2024,28.1,34.2,22.0,0.0,1003.7 Hpa,310º(NW),8,5/8,,-
BAM,07/04/2024,26.2,34.2,18.2,0.0,1004.5 Hpa,229º(SW),12,2/8,,-
BAM,06/04/2024,25.7,33.4,18.0,0.0,1007.4 Hpa,291º(W),7,1/8,,-
BAM,05/04/2024,23.6,30.8,16.4,0.0,1009.6 Hpa,319º(NW),10,0/8,,-
BAM,04/04/2024,22.1,29.2,15.0,0.0,1009.1 Hpa,287º(W),8,3/8,,-
BAM,03/04/2024,20.4,25.8,15.0,0.0,1010.7 Hpa,305º(NW),8,3/8,,-
BAM,02/04/2024,19.9,24.4,15.4,0.0,1011.7 Hpa,313º(NW),12,6/8,,-
BAM,01/04/2024,19.7,25.4,14.0,0.0,1010.6 Hpa,316º(NW),14,6/8,,-
BANDAR LENGEH,30/04/2024,29.4,33.5,25.2,0.0,1009.4 Hpa,122º(SE),11,3/8,,-
BANDAR LENGEH,29/04/2024,30.1,35.3,24.9,0.0,1010.2 Hpa,77º(E),15,1/8,,-
BANDAR LENGEH,28/04/2024,29.3,34.4,24.2,0.0,1009.3 Hpa,98º(E),19,2/8,,-
BANDAR LENGEH,27/04/2024,28.8,33.7,23.9,0.0,1006.9 Hpa,157º(SE),12,1/8,,-
BANDAR LENGEH,26/04/2024,27.9,33.2,22.6,0.0,1006.2 Hpa,87º(E),11,0/8,,-
BANDAR LENGEH,25/04/2024,25.9,29.9,22.0,0.0,1005.6 Hpa,159º(S),9,1/8,,-
BANDAR LENGEH,24/04/2024,26.9,30.1,23.6,0.0,1004.2 Hpa,50º(NE),16,1/8,,-
BANDAR LENGEH,23/04/2024,28.6,33.4,23.9,0.0,1005.7 Hpa,79º(E),11,1/8,,-
BANDAR LENGEH,22/04/2024,27.1,31.8,22.4,0.0,1008.7 Hpa,115º(SE),11,0/8,,-
BANDAR LENGEH,21/04/2024,25.6,29.8,21.5,0.0,1008.1 Hpa,254º(W),10,0/8,,-
BANDAR LENGEH,20/04/2024,25.1,29.4,20.7,0.0,1007.8 Hpa,154º(SE),11,0/8,,-
BANDAR LENGEH,19/04/2024,24.6,28.5,20.8,0.0,1007.7 Hpa,272º(W),14,0/8,,-
BANDAR LENGEH,18/04/2024,24.3,28.6,20.0,0.0,1009.0 Hpa,286º(W),14,1/8,,-
BANDAR LENGEH,17/04/2024,22.9,26.9,18.8,0.4,1007.7 Hpa,290º(W),16,3/8,,-
BANDAR LENGEH,16/04/2024,24.6,27.8,21.5,47.3,1007.6 Hpa,90º(E),29,7/8,,-
BANDAR LENGEH,15/04/2024,25.4,30.2,20.7,7.0,1010.0 Hpa,119º(SE),18,3/8,,-
BANDAR LENGEH,14/04/2024,26.6,30.7,22.6,0.0,1007.0 Hpa,272º(W),19,1/8,,-
BANDAR LENGEH,13/04/2024,28.0,32.1,23.9,1.2,1005.7 Hpa,271º(W),22,5/8,,-
BANDAR LENGEH,12/04/2024,29.1,35.4,22.9,0.0,1006.1 Hpa,319º(NW),21,4/8,,-
BANDAR LENGEH,11/04/2024,27.6,31.6,23.7,0.0,1007.6 Hpa,300º(NW),14,3/8,,-
BANDAR LENGEH,10/04/2024,28.7,33.8,23.6,0.0,1008.7 Hpa,242º(SW),18,1/8,,-
BANDAR LENGEH,09/04/2024,26.4,29.0,23.7,0.0,1009.5 Hpa,111º(E),7,7/8,,-
BANDAR LENGEH,08/04/2024,25.8,31.8,19.8,0.0,1009.2 Hpa,262º(W),10,5/8,,-
BANDAR LENGEH,07/04/2024,24.5,30.6,18.4,0.0,1009.5 Hpa,282º(W),12,2/8,,-
BANDAR LENGEH,06/04/2024,24.6,29.7,19.5,0.0,1010.7 Hpa,257º(W),10,0/8,,-
BANDAR LENGEH,05/04/2024,23.1,27.5,18.7,0.0,1012.3 Hpa,249º(W),10,0/8,,-
BANDAR LENGEH,04/04/2024,24.8,29.4,20.1,0.0,1011.4 Hpa,280º(W),14,2/8,,-
BANDAR LENGEH,03/04/2024,24.0,28.3,19.7,0.0,1009.9 Hpa,259º(W),12,2/8,,-
BANDAR LENGEH,02/04/2024,24.0,28.4,19.6,0.0,1009.8 Hpa,265º(W),14,1/8,,-
BANDAR LENGEH,01/04/2024,23.9,27.7,20.1,0.0,1012.0 Hpa,272º(W),16,3/8,,-
BANDAR-E-DAYYER,30/04/2024,30.9,36.9,24.9,0.0,1009.6 Hpa,244º(SW),3,6/8,,-
BANDAR-E-DAYYER,29/04/2024,30.0,35.4,24.6,0.0,1010.5 Hpa,237º(SW),4,1/8,,-
BANDAR-E-DAYYER,28/04/2024,28.2,32.2,24.2,0.0,1010.0 Hpa,185º(S),1,3/8,,-
BANDAR-E-DAYYER,27/04/2024,28.1,32.5,23.8,0.0,1007.8 Hpa,183º(S),4,2/8,,-
BANDAR-E-DAYYER,26/04/2024,29.9,34.5,25.4,0.0,1007.1 Hpa,271º(W),6,0/8,,-
BANDAR-E-DAYYER,25/04/2024,26.6,30.2,23.1,0.0,1006.4 Hpa,244º(SW),5,0/8,,-
BANDAR-E-DAYYER,24/04/2024,26.4,30.9,21.8,0.0,1004.3 Hpa,221º(SW),4,0/8,,-
BANDAR-E-DAYYER,23/04/2024,29.4,34.7,24.2,0.0,1006.5 Hpa,277º(W),9,0/8,,-
BANDAR-E-DAYYER,22/04/2024,26.6,30.9,22.4,0.0,1008.4 Hpa,130º(SE),7,0/8,,-
BANDAR-E-DAYYER,21/04/2024,25.2,29.3,21.1,0.0,1008.5 Hpa,190º(S),5,0/8,,-
BANDAR-E-DAYYER,20/04/2024,25.1,29.4,20.9,0.0,1008.6 Hpa,170º(S),4,0/8,,-
BANDAR-E-DAYYER,19/04/2024,24.1,28.2,20.0,0.0,1008.2 Hpa,172º(S),4,0/8,,-
BANDAR-E-DAYYER,18/04/2024,21.8,24.4,19.1,0.0,1009.4 Hpa,-,0,0/8,,-
BANDAR-E-DAYYER,17/04/2024,25.9,26.9,24.8,0.0,1008.7 Hpa,216º(SW),4,1/8,,-
BANDAR-E-DAYYER,15/04/2024,24.4,28.6,20.3,0.0,1009.1 Hpa,190º(S),5,3/8,,-
BANDAR-E-DAYYER,14/04/2024,24.6,29.0,20.2,0.0,1008.0 Hpa,255º(W),8,0/8,,-
BANDAR-E-DAYYER,13/04/2024,28.5,33.9,23.1,0.0,1006.5 Hpa,288º(W),11,1/8,,-
BANDAR-E-DAYYER,12/04/2024,29.6,35.6,23.7,0.0,1007.6 Hpa,311º(NW),13,3/8,,-
BANDAR-E-DAYYER,11/04/2024,28.6,32.9,24.4,1.5,1009.2 Hpa,306º(NW),11,6/8,,-
BANDAR-E-DAYYER,10/04/2024,28.4,33.0,23.7,0.0,1009.8 Hpa,295º(NW),7,5/8,,-
BANDAR-E-DAYYER,09/04/2024,30.4,35.6,25.1,0.0,1010.5 Hpa,301º(NW),5,5/8,,-
BANDAR-E-DAYYER,08/04/2024,27.6,35.2,20.1,0.0,1009.9 Hpa,245º(SW),6,6/8,,-
BANDAR-E-DAYYER,07/04/2024,24.0,29.1,18.9,0.0,1009.8 Hpa,139º(SE),5,4/8,,-
BANDAR-E-DAYYER,06/04/2024,25.2,30.7,19.8,0.0,1010.9 Hpa,211º(SW),5,0/8,,-
BANDAR-E-DAYYER,05/04/2024,25.8,32.4,19.2,0.0,1011.9 Hpa,266º(W),6,0/8,,-
BANDAR-E-DAYYER,04/04/2024,24.6,31.1,18.0,0.0,1011.6 Hpa,263º(W),7,0/8,,-
BANDAR-E-DAYYER,03/04/2024,24.0,27.1,20.9,0.0,1010.6 Hpa,210º(SW),2,1/8,,-
BANDAR-E-DAYYER,02/04/2024,24.5,30.8,18.2,0.0,1010.1 Hpa,259º(W),6,2/8,,-
BANDAR-E-DAYYER,01/04/2024,24.6,31.2,18.1,0.0,1012.7 Hpa,277º(W),9,2/8,,-
BANDARABBASS,30/04/2024,30.9,37.8,24.1,0.0,1009.9 Hpa,224º(SW),11,3/8,,-
BANDARABBASS,29/04/2024,30.5,36.7,24.3,0.0,1011.4 Hpa,3º(N),11,3/8,,-
BANDARABBASS,28/04/2024,31.0,37.7,24.3,0.0,1010.2 Hpa,67º(NE),18,2/8,,-
BANDARABBASS,27/04/2024,28.6,35.5,21.8,0.0,1008.0 Hpa,314º(NW),13,3/8,,-
BANDARABBASS,26/04/2024,29.8,36.9,22.6,0.0,1006.7 Hpa,342º(N),12,1/8,,-
BANDARABBASS,25/04/2024,28.1,32.6,23.6,0.0,1006.3 Hpa,21º(N),12,2/8,,-
BANDARABBASS,24/04/2024,27.0,31.1,22.9,0.0,1004.8 Hpa,226º(SW),14,2/8,,-
BANDARABBASS,23/04/2024,29.5,34.6,24.4,0.0,1006.6 Hpa,275º(W),14,4/8,,-
BANDARABBASS,22/04/2024,27.6,33.8,21.5,0.0,1009.4 Hpa,25º(NE),13,2/8,,-
BANDARABBASS,21/04/2024,26.3,32.9,19.7,0.0,1008.6 Hpa,271º(W),11,1/8,,-
BANDARABBASS,20/04/2024,27.0,31.9,22.1,Tr,1008.3 Hpa,327º(NW),12,3/8,,-
BANDARABBASS,19/04/2024,25.4,29.7,21.2,0.0,1008.3 Hpa,231º(SW),16,0/8,,-
BANDARABBASS,18/04/2024,24.5,28.9,20.1,0.0,1009.0 Hpa,289º(W),14,2/8,,-
BANDARABBASS,17/04/2024,23.6,27.7,19.6,0.3,1007.5 Hpa,319º(NW),15,5/8,,-
BANDARABBASS,16/04/2024,24.0,26.5,21.5,23.3,1009.0 Hpa,59º(NE),23,7/8,,-
BANDARABBASS,15/04/2024,26.9,32.8,21.0,Tr,1010.9 Hpa,53º(NE),12,4/8,,-
BANDARABBASS,14/04/2024,26.4,31.0,21.9,0.0,1007.1 Hpa,227º(SW),18,1/8,,-
BANDARABBASS,13/04/2024,26.1,31.0,21.3,0.0,1005.1 Hpa,263º(W),14,5/8,,-
BANDARABBASS,12/04/2024,28.8,33.3,24.2,0.2,1005.5 Hpa,244º(SW),15,5/8,,-
BANDARABBASS,11/04/2024,28.1,32.6,23.5,0.0,1007.4 Hpa,320º(NW),12,4/8,,-
BANDARABBASS,10/04/2024,27.3,32.8,21.8,0.0,1008.4 Hpa,265º(W),12,4/8,,-
BANDARABBASS,09/04/2024,27.3,31.8,22.8,0.0,1009.9 Hpa,328º(NW),9,6/8,,-
BANDARABBASS,08/04/2024,27.1,31.7,22.5,0.0,1009.5 Hpa,10º(N),11,5/8,,-
BANDARABBASS,07/04/2024,26.8,32.9,20.6,0.0,1009.5 Hpa,253º(W),10,2/8,,-
BANDARABBASS,06/04/2024,26.0,31.4,20.6,0.0,1010.8 Hpa,292º(W),13,0/8,,-
BANDARABBASS,05/04/2024,25.4,31.3,19.5,0.0,1011.7 Hpa,264º(W),14,0/8,,-
BANDARABBASS,04/04/2024,24.9,29.0,20.7,0.0,1011.4 Hpa,277º(W),15,3/8,,-
BANDARABBASS,03/04/2024,25.2,30.5,19.9,0.0,1010.2 Hpa,233º(SW),14,4/8,,-
BANDARABBASS,02/04/2024,23.8,28.7,18.8,0.0,1010.4 Hpa,249º(W),17,4/8,,-
BANDARABBASS,01/04/2024,24.2,28.7,19.8,0.0,1012.6 Hpa,250º(W),16,4/8,,-
BIRJAND,30/04/2024,15.6,25.8,5.3,0.0,1014.9 Hpa,132º(SE),11,1/8,,-
BIRJAND,29/04/2024,14.2,23.1,5.2,0.0,1015.2 Hpa,54º(NE),16,0/8,,-
BIRJAND,28/04/2024,14.2,21.6,6.7,0.0,1015.1 Hpa,62º(NE),15,1/8,,-
BIRJAND,27/04/2024,13.7,20.7,6.6,0.0,1013.4 Hpa,61º(NE),11,2/8,,-
BIRJAND,26/04/2024,14.3,21.6,7.0,0.0,1010.8 Hpa,76º(E),12,4/8,,-
BIRJAND,25/04/2024,14.9,19.2,10.7,18.8,1010.7 Hpa,82º(E),11,5/8,,-
BIRJAND,24/04/2024,15.8,20.5,11.0,1.4,1007.4 Hpa,104º(E),12,6/8,,-
BIRJAND,23/04/2024,20.4,25.7,15.0,3.1,1006.9 Hpa,70º(E),15,7/8,,-
BIRJAND,22/04/2024,19.8,28.8,10.8,0.0,1007.7 Hpa,44º(NE),12,4/8,,-
BIRJAND,21/04/2024,18.9,27.1,10.8,0.0,1006.5 Hpa,7º(N),14,3/8,,-
BIRJAND,20/04/2024,15.9,25.3,6.5,0.0,1007.4 Hpa,42º(NE),14,1/8,,-
BIRJAND,19/04/2024,13.6,21.9,5.2,0.0,1008.0 Hpa,29º(NE),13,2/8,,-
BIRJAND,18/04/2024,13.1,16.9,9.2,0.0,1009.3 Hpa,91º(E),10,7/8,,-
BIRJAND,17/04/2024,12.3,15.4,9.2,12.9,1009.8 Hpa,94º(E),17,8/8,,-
BIRJAND,16/04/2024,13.9,20.0,7.9,Tr,1013.2 Hpa,93º(E),25,6/8,,0.0
BIRJAND,15/04/2024,12.5,21.2,3.8,0.0,1014.7 Hpa,49º(NE),13,1/8,,-
BIRJAND,14/04/2024,12.3,16.0,8.6,7.2,1008.8 Hpa,42º(NE),8,5/8,,-
BIRJAND,13/04/2024,13.0,19.9,6.1,1.5,1006.8 Hpa,45º(NE),11,3/8,,-
BIRJAND,12/04/2024,17.5,22.5,12.5,1.1,1004.5 Hpa,34º(NE),19,4/8,,-
BIRJAND,11/04/2024,19.9,27.7,12.1,1.9,1002.5 Hpa,93º(E),21,5/8,,-
BIRJAND,10/04/2024,19.1,29.2,9.0,0.0,1008.1 Hpa,58º(NE),15,1/8,,-
BIRJAND,09/04/2024,19.3,28.4,10.2,0.0,1010.6 Hpa,76º(E),12,0/8,,-
BIRJAND,08/04/2024,21.9,27.5,16.4,0.0,1005.9 Hpa,91º(E),21,4/8,,-
BIRJAND,07/04/2024,21.4,30.3,12.5,0.0,1006.5 Hpa,106º(E),21,3/8,,-
BIRJAND,06/04/2024,18.1,28.3,8.0,0.0,1009.5 Hpa,49º(NE),14,1/8,,-
BIRJAND,05/04/2024,15.8,25.7,5.9,0.0,1011.5 Hpa,124º(SE),12,0/8,,-
BIRJAND,04/04/2024,14.8,23.0,6.7,0.0,1011.5 Hpa,359º(N),13,2/8,,-
BIRJAND,03/04/2024,12.4,20.9,3.9,0.0,1013.3 Hpa,83º(E),14,1/8,,-
BIRJAND,02/04/2024,10.9,18.7,3.2,0.0,1014.1 Hpa,342º(N),14,0/8,,-
BIRJAND,01/04/2024,13.8,22.5,5.2,0.0,1012.5 Hpa,355º(N),18,1/8,,-
BOJNOURD,30/04/2024,14.6,26.4,2.8,0.0,1018.3 Hpa,313º(NW),8,0/8,,-
BOJNOURD,29/04/2024,12.0,22.6,1.4,0.0,1021.2 Hpa,324º(NW),7,0/8,,-
BOJNOURD,28/04/2024,12.6,21.2,4.0,0.0,1021.1 Hpa,319º(NW),10,0/8,,-
BOJNOURD,27/04/2024,13.2,22.0,4.3,0.0,1018.9 Hpa,343º(N),11,2/8,,-
BOJNOURD,26/04/2024,14.4,21.8,7.1,0.0,1016.0 Hpa,304º(NW),10,2/8,,-
BOJNOURD,25/04/2024,14.9,19.7,10.2,0.1,1017.6 Hpa,326º(NW),6,7/8,,-
BOJNOURD,24/04/2024,11.7,13.2,10.1,0.1,1018.7 Hpa,300º(NW),19,8/8,,-
BOJNOURD,23/04/2024,14.6,19.2,10.0,1.4,1017.7 Hpa,273º(W),13,7/8,,-
BOJNOURD,22/04/2024,16.6,24.2,9.0,0.0,1013.6 Hpa,313º(NW),17,5/8,,-
BOJNOURD,21/04/2024,16.8,26.0,7.6,0.0,1009.6 Hpa,297º(NW),8,2/8,,-
BOJNOURD,20/04/2024,15.2,23.4,7.0,0.0,1010.4 Hpa,267º(W),10,1/8,,-
BOJNOURD,19/04/2024,14.9,24.4,5.4,0.0,1009.2 Hpa,342º(N),7,2/8,,-
BOJNOURD,18/04/2024,14.0,22.6,5.4,0.0,1013.3 Hpa,77º(E),10,3/8,,-
BOJNOURD,17/04/2024,13.8,21.4,6.2,0.0,1016.0 Hpa,99º(E),14,3/8,,-
BOJNOURD,16/04/2024,12.2,20.4,4.0,0.0,1020.0 Hpa,46º(NE),6,3/8,,-
BOJNOURD,15/04/2024,10.3,18.0,2.6,0.0,1019.5 Hpa,331º(NW),5,1/8,,-
BOJNOURD,14/04/2024,8.8,12.9,4.8,Tr,1016.8 Hpa,290º(W),12,6/8,,-
BOJNOURD,13/04/2024,8.1,10.7,5.4,8.7,1017.3 Hpa,256º(W),11,8/8,,-
BOJNOURD,12/04/2024,9.2,10.7,7.8,0.1,1015.6 Hpa,304º(NW),19,8/8,,-
BOJNOURD,11/04/2024,14.7,20.4,9.0,1.2,1011.0 Hpa,300º(NW),17,8/8,,-
BOJNOURD,10/04/2024,17.0,27.0,7.0,0.0,1013.4 Hpa,54º(NE),8,2/8,,-
BOJNOURD,09/04/2024,15.0,20.8,9.2,0.0,1021.4 Hpa,282º(W),8,3/8,,-
BOJNOURD,08/04/2024,12.2,16.8,7.6,0.0,1019.2 Hpa,254º(W),20,7/8,,-
BOJNOURD,07/04/2024,13.5,22.8,4.2,0.0,1015.5 Hpa,289º(W),14,4/8,,-
BOJNOURD,06/04/2024,13.4,22.8,4.0,0.0,1016.2 Hpa,265º(W),13,1/8,,-
BOJNOURD,05/04/2024,12.9,19.2,6.6,0.0,1015.7 Hpa,330º(NW),11,2/8,,-
BOJNOURD,04/04/2024,12.9,21.2,4.6,0.0,1013.6 Hpa,291º(W),16,4/8,,-
BOJNOURD,03/04/2024,10.6,18.2,3.0,0.0,1016.7 Hpa,14º(N),5,2/8,,-
BOJNOURD,02/04/2024,8.2,14.6,1.8,0.0,1022.3 Hpa,44º(NE),6,2/8,,-
BOJNOURD,01/04/2024,6.3,10.8,1.8,1.4,1024.6 Hpa,286º(W),14,5/8,,-
BUSHEHR (AIRPORT),30/04/2024,27.8,30.8,24.8,0.0,1010.5 Hpa,324º(NW),14,6/8,,-
BUSHEHR (AIRPORT),29/04/2024,28.6,33.8,23.4,0.0,1010.8 Hpa,296º(NW),5,4/8,,-
BUSHEHR (AIRPORT),28/04/2024,27.9,32.8,23.0,0.0,1009.7 Hpa,240º(SW),9,5/8,,-
BUSHEHR (AIRPORT),27/04/2024,26.1,31.0,21.2,0.0,1007.9 Hpa,295º(NW),11,1/8,,-
BUSHEHR (AIRPORT),26/04/2024,26.4,30.8,22.0,0.0,1007.4 Hpa,270º(W),11,0/8,,-
BUSHEHR (AIRPORT),25/04/2024,26.4,31.2,21.5,0.0,1006.9 Hpa,245º(SW),10,0/8,,-
BUSHEHR (AIRPORT),24/04/2024,25.4,30.4,20.4,0.0,1004.0 Hpa,54º(NE),13,2/8,,-
